Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),Predicted
2014-06-04,7417.55,7433.3,7391.35,7402.25,204592241,8913.89,7451.721
2014-06-05,7399.75,7484.7,7360.5,7474.1,250660653,11574.51,7455.764
2014-06-06,7521.5,7592.7,7497.65,7583.4,248397596,12322.96,7507.786
2014-06-09,7621.65,7673.7,7580.25,7654.6,231879926,10866.56,7620.725
2014-06-10,7679.05,7683.2,7579.3,7656.4,188669182,9475.21,7701.924
2014-06-11,7672.4,7700.05,7589.05,7626.85,186182446,10472.71,7705.7515
2014-06-12,7641.3,7658.0,7593.8,7649.9,148207144,8187.49,7722.222
2014-06-13,7668.2,7678.5,7525.35,7542.1,174522339,11254.75,7677.3955
2014-06-16,7534.8,7548.6,7487.55,7533.55,155377979,8449.27,7703.7505
2014-06-17,7525.05,7637.6,7509.25,7631.7,157961787,8704.2,7565.9688
2014-06-18,7636.05,7663.0,7515.5,7558.2,165078941,8963.97,7669.8325
2014-06-19,7580.05,7606.45,7502.55,7540.7,148852437,8115.36,7695.9995
2014-06-20,7543.3,7560.55,7497.3,7511.45,124132217,6801.49,7631.8203
2014-06-23,7514.0,7534.8,7441.6,7493.35,127404790,6543.64,7584.3774
2014-06-24,7515.2,7593.35,7515.2,7580.2,137002483,7146.44,7560.7407
2014-06-25,7588.55,7589.25,7557.05,7569.25,114968325,6198.93,7626.642
2014-06-26,7554.1,7570.2,7481.3,7493.2,171676960,9190.64,7620.0977
2014-06-27,7514.2,7538.75,7482.3,7508.8,126673395,6688.8,7598.318
2014-06-30,7534.05,7623.65,7531.6,7611.35,152303166,7887.37,7565.5127
2014-07-01,7629.0,7649.5,7618.15,7634.7,139431498,6983.63,7659.1094
2014-07-02,7683.05,7732.4,7677.3,7725.15,136324329,7363.75,7683.644
2014-07-03,7734.35,7754.65,7706.8,7714.8,133755275,7320.09,7769.665
2014-07-04,7718.1,7758.0,7661.3,7751.6,113070488,5863.82,7787.719
2014-07-07,7780.4,7792.0,7755.1,7787.15,173926355,8925.04,7788.1733
2014-07-08,7804.05,7808.85,7595.9,7623.2,180646306,9002.25,7824.8677
2014-07-09,7637.95,7650.1,7551.65,7585.0,168348843,8176.28,7841.918
2014-07-10,7589.5,7731.05,7479.05,7567.75,258385778,11431.68,7669.367
2014-07-11,7584.1,7625.85,7447.2,7459.6,187592951,8983.29,7767.879
2014-07-14,7469.0,7478.45,7422.15,7454.15,135231220,6659.48,7653.9697
2014-07-15,7491.3,7534.9,7459.15,7526.65,122068670,6124.15,7501.4854
2014-07-16,7564.15,7640.1,7532.45,7624.4,167973291,8186.24,7572.0464
2014-07-17,7612.7,7655.65,7612.7,7640.45,141612002,6753.11,7685.7134
2014-07-18,7630.25,7685.0,7595.5,7663.9,134603073,6903.7,7694.429
2014-07-21,7701.65,7722.1,7674.0,7684.2,105401279,5794.45,7720.34
2014-07-22,7708.2,7773.85,7704.8,7767.85,120081148,6494.69,7756.746
2014-07-23,7794.9,7809.2,7752.9,7795.75,122119113,7062.52,7809.7446
2014-07-24,7796.25,7835.65,7771.65,7830.6,117608370,6271.45,7844.346
2014-07-25,7828.2,7840.95,7748.6,7790.45,153936037,7827.61,7870.1396
2014-07-28,7792.9,7799.9,7722.65,7748.7,116534670,6107.78,7874.001
2014-07-30,7746.2,7798.7,7707.6,7791.4,178110084,10175.5,7829.366
2014-07-31,7784.65,7791.85,7711.15,7721.3,208857257,11718.26,7831.9907
2014-08-01,7662.5,7716.7,7593.9,7602.6,181070405,9796.7,7826.5713
2014-08-04,7639.55,7694.8,7622.05,7683.65,137040004,7495.07,7746.2476
2014-08-05,7706.65,7752.45,7638.05,7746.55,128238762,6772.55,7727.9717
2014-08-06,7726.15,7740.95,7658.95,7672.05,116361342,6905.9,7793.5337
2014-08-07,7651.15,7708.95,7630.4,7649.25,116792296,6030.02,7777.523
2014-08-08,7588.7,7592.45,7540.1,7568.55,118429659,6283.56,7741.422
2014-08-11,7619.85,7635.55,7598.6,7625.95,106972573,5535.13,7617.461
2014-08-12,7688.8,7735.75,7654.8,7727.05,120611660,6181.17,7671.9536
2014-08-13,7717.3,7757.1,7695.7,7739.55,154083920,8030.41,7780.8394
2014-08-14,7756.15,7796.7,7739.1,7791.7,127328105,6745.33,7796.6245
2014-08-18,7785.25,7880.5,7779.2,7874.25,126742201,6892.25,7834.5303
2014-08-19,7901.0,7918.55,7881.15,7897.5,140615189,7928.8,7921.622
2014-08-20,7915.8,7922.7,7864.05,7875.3,117321408,6234.79,7956.285
2014-08-21,7875.35,7919.65,7855.95,7891.1,115221672,7502.01,7956.396
2014-08-22,7904.55,7929.05,7900.05,7913.2,104074858,7088.03,7952.6294
2014-08-25,7931.75,7968.25,7897.95,7906.3,118465594,6152.32,7964.359
2014-08-26,7874.5,7915.45,7862.45,7904.75,142829732,6735.18,8007.885
2014-08-27,7933.9,7946.85,7916.55,7936.05,119961224,6261.16,7947.3213
2014-08-28,7942.25,7967.8,7939.2,7954.35,189698796,10417.14,7985.4727
2014-09-01,7990.35,8035.0,7984.0,8027.7,139328061,6944.65,8007.182
2014-09-02,8038.6,8101.95,8036.55,8083.05,134897503,7143.64,8078.659
2014-09-03,8110.85,8141.9,8092.25,8114.6,150726992,8444.29,8145.6377
2014-09-04,8114.2,8114.8,8060.9,8095.95,141280504,6925.82,8181.6387
2014-09-05,8099.9,8122.7,8049.85,8086.85,125981094,6559.7,8146.088
2014-09-08,8132.95,8180.2,8126.15,8173.9,120694390,6623.08,8157.154
2014-09-09,8161.9,8174.55,8126.5,8152.95,104740540,5364.95,8221.997
2014-09-10,8135.55,8135.75,8082.1,8094.1,107064326,5561.6,8211.019
2014-09-11,8115.15,8127.95,8057.3,8085.7,122818159,6492.35,8167.899
2014-09-12,8087.05,8114.3,8071.6,8105.5,111444349,6156.73,8163.8345
2014-09-15,8070.35,8077.3,8030.0,8042.0,96502556,5387.06,8151.1904
2014-09-16,8036.6,8044.9,7925.15,7932.9,127952551,6647.49,8112.411
2014-09-17,7971.5,7990.65,7936.95,7975.5,123722390,6689.37,8080.758
2014-09-18,7950.65,8120.85,7939.7,8114.75,116930309,6891.09,8025.007
2014-09-19,8129.4,8160.9,8105.35,8121.45,161284509,8957.42,8174.7275
2014-09-22,8084.45,8159.9,8064.8,8146.3,105507265,5710.43,8207.834
2014-09-23,8144.4,8159.75,8008.1,8017.55,140780912,7947.61,8199.131
2014-09-24,8015.55,8042.05,7950.05,8002.4,182208501,7981.87,8197.509
2014-09-25,8003.3,8019.3,7877.35,7911.85,231899016,11692.69,8067.9873
2014-09-26,7885.85,7993.3,7841.8,7968.85,147835866,8247.78,8055.8984
2014-09-29,7978.45,7991.75,7934.7,7958.9,97267975,5089.35,8033.515
2014-09-30,7948.8,8030.9,7923.85,7964.8,141142071,7467.66,8035.7627
2014-10-01,7960.5,7977.5,7936.7,7945.55,112997913,5979.61,8079.4136
2014-10-07,7897.4,7943.05,7842.7,7852.4,148199508,7982.75,8016.3677
2014-10-08,7828.75,7869.9,7815.75,7842.7,135914083,7408.61,7981.6855
2014-10-09,7886.5,7972.35,7886.5,7960.55,123767811,6797.45,7905.4478
2014-10-10,7911.0,7924.05,7848.45,7859.95,142926893,8473.9,8025.048
2014-10-13,7831.0,7901.15,7796.0,7884.25,118781369,6584.44,7965.137
2014-10-14,7923.25,7928.0,7825.45,7864.0,225472732,7709.0,7941.3706
2014-10-16,7837.3,7893.9,7729.65,7748.2,213529479,9087.06,7973.0444
2014-10-17,7733.75,7819.2,7723.85,7779.7,177623196,9626.9,7934.182
2014-10-20,7896.95,7905.95,7856.95,7879.4,176171562,8357.41,7854.833
2014-10-21,7906.15,7936.6,7874.35,7927.75,163403385,8432.94,7956.2476
2014-10-22,7997.8,8005.0,7974.55,7995.9,151104463,7301.77,7984.7983
2014-10-23,8027.7,8031.75,8008.85,8014.55,19640498,915.37,8054.9062
2014-10-27,8064.35,8064.4,7985.65,7991.7,132824881,6511.8,8076.621
2014-10-28,8002.4,8037.8,7995.05,8027.6,124058566,6993.84,8108.172
2014-10-29,8077.05,8097.95,8052.25,8090.45,148313096,7406.0,8075.2837
2014-10-30,8085.2,8181.55,8085.2,8169.2,205666559,11023.46,8144.0435
2014-10-31,8200.8,8330.75,8198.05,8322.2,176165086,9450.53,8232.342
2014-11-03,8348.15,8350.6,8297.65,8324.15,141090166,7439.54,8389.389
2014-11-05,8351.25,8365.55,8323.5,8338.3,161614922,9021.74,8393.353
2014-11-07,8331.85,8360.35,8290.25,8337.0,153433693,11379.2,8404.393
2014-11-10,8337.8,8383.05,8304.45,8344.25,130749013,6932.28,8397.079
2014-11-11,8354.1,8378.7,8321.85,8362.65,122010840,6559.73,8424.553
2014-11-12,8378.9,8415.05,8370.5,8383.3,125243330,6535.31,8418.534
2014-11-13,8405.25,8408.0,8320.35,8357.85,127361048,6511.91,8460.4
2014-11-14,8360.7,8400.65,8346.8,8389.9,146768580,7849.19,8448.476
2014-11-17,8378.4,8438.1,8349.1,8430.75,113879138,7270.5,8440.453
2014-11-18,8441.25,8454.5,8407.25,8425.9,134678948,7323.18,8483.814
2014-11-19,8440.65,8455.65,8360.5,8382.3,125399132,6997.58,8498.101
2014-11-20,8406.5,8410.85,8353.15,8401.9,122775989,6218.34,8496.757
2014-11-21,8408.2,8489.8,8398.6,8477.35,137015453,7889.99,8445.962
2014-11-24,8490.95,8534.65,8490.8,8530.15,140657508,7180.3,8541.484
2014-11-25,8530.8,8535.35,8429.45,8463.1,271914173,12210.62,8583.951
2014-11-26,8450.3,8500.3,8438.65,8475.75,151922494,7123.76,8577.796
2014-11-27,8477.8,8506.75,8456.35,8494.2,194298604,9556.05,8537.41
2014-11-28,8516.8,8617.0,8516.25,8588.25,197214619,10053.47,8550.423
2014-12-01,8605.1,8623.0,8545.15,8555.9,151990638,8565.14,8677.028
2014-12-02,8535.45,8560.2,8504.65,8524.7,137386984,6753.13,8669.665
2014-12-03,8528.7,8546.95,8508.35,8537.65,153199341,7664.86,8595.61
2014-12-04,8582.4,8626.95,8526.4,8564.4,143477230,6687.99,8589.847
2014-12-05,8584.25,8588.35,8523.9,8538.3,143345553,6452.4,8685.46
2014-12-08,8538.65,8546.35,8432.25,8438.25,163819529,13929.39,8631.61
2014-12-09,8439.3,8444.5,8330.5,8340.7,146266705,7115.31,8588.029
2014-12-10,8318.05,8376.8,8317.0,8355.65,136656345,6738.18,8479.264
2014-12-11,8338.85,8348.3,8272.4,8292.9,133862999,6718.85,8417.968
2014-12-12,8302.0,8321.9,8216.3,8224.1,138080911,6894.03,8397.026
2014-12-15,8160.75,8242.4,8152.5,8219.6,137140608,6720.94,8372.187
2014-12-16,8172.6,8189.35,8052.6,8067.6,197337631,8920.29,8285.91
2014-12-17,8041.2,8082.0,7961.35,8029.8,216216145,9966.02,8235.302
2014-12-18,8138.9,8174.3,8084.9,8159.3,162112021,7352.6,8122.5728
2014-12-19,8230.45,8263.45,8208.6,8225.2,174796496,8246.76,8237.228
2014-12-22,8255.0,8330.95,8228.2,8324.0,139159658,5745.04,8328.736
2014-12-23,8324.6,8364.75,8252.85,8267.0,132190368,5629.52,8391.406
2014-12-24,8272.05,8286.4,8155.25,8174.1,221905876,11229.76,8418.094
2014-12-26,8204.8,8234.55,8147.95,8200.7,75528707,2995.12,8324.417
2014-12-29,8214.7,8279.15,8214.7,8246.3,82086035,3340.07,8275.824
2014-12-30,8260.3,8268.25,8220.55,8248.25,77695770,3460.46,8334.972
2014-12-31,8243.9,8291.0,8243.75,8282.7,84532600,4221.32,8320.301
2015-01-01,8272.8,8294.7,8248.75,8284.0,56560411,2321.88,8346.169
2015-01-02,8288.7,8410.6,8288.7,8395.45,101887024,4715.72,8347.184
2015-01-05,8407.95,8445.6,8363.9,8378.4,118160545,5525.52,8475.836
2015-01-06,8325.3,8327.85,8111.35,8127.35,172799618,8089.19,8500.636
2015-01-07,8118.65,8151.2,8065.45,8102.1,164075424,7464.33,8360.664
2015-01-08,8191.4,8243.5,8167.3,8234.6,143802802,8147.4,8176.538
2015-01-09,8285.45,8303.3,8190.8,8284.5,152612528,9305.95,8302.854
2015-01-12,8291.35,8332.6,8245.6,8323.0,103153908,5437.76,8364.472
2015-01-13,8346.15,8356.65,8267.9,8299.4,129561892,6499.2,8387.813
2015-01-14,8307.25,8326.45,8236.65,8277.55,150621631,7020.91,8407.835
2015-01-15,8424.5,8527.1,8380.55,8494.15,232138802,10725.62,8369.13
2015-01-16,8504.05,8530.75,8452.25,8513.8,181365905,8690.54,8598.343
2015-01-19,8550.05,8570.95,8531.5,8550.7,129346422,6292.59,8578.372
2015-01-20,8575.1,8707.9,8574.5,8695.6,158713840,7838.19,8619.625
2015-01-21,8719.65,8741.85,8689.6,8729.5,191651012,9735.99,8770.717
2015-01-22,8745.85,8774.15,8727.0,8761.4,180912372,9025.95,8790.997
2015-01-23,8827.95,8866.4,8795.4,8835.6,197124706,9716.57,8821.798
2015-01-27,8871.35,8925.05,8825.45,8910.5,192010521,9988.36,8923.98
2015-01-28,8902.75,8985.05,8874.05,8914.3,190805926,10313.46,8978.575
2015-01-29,8901.5,8966.65,8861.25,8952.35,264245843,13427.54,9038.558
2015-01-30,8996.6,8996.6,8775.1,8808.9,275587957,12385.18,9007.452
2015-02-02,8802.5,8840.8,8751.1,8797.4,216556534,10430.34,9046.105
2015-02-03,8823.15,8837.3,8726.65,8756.55,208672175,9888.1,8862.123
2015-02-04,8789.15,8792.85,8704.4,8723.7,201252375,8707.82,8885.46
2015-02-05,8733.1,8838.45,8683.65,8711.7,179008853,9126.1,8838.078
2015-02-06,8696.85,8726.2,8645.55,8661.05,176554075,7912.1,8898.388
2015-02-09,8584.4,8605.55,8516.35,8526.35,151329604,6863.17,8761.382
2015-02-10,8478.1,8646.25,8470.5,8565.55,202294693,9965.76,8639.213
2015-02-11,8603.3,8651.95,8593.65,8627.4,166560867,7602.46,8705.5
2015-02-12,8676.95,8732.55,8599.25,8711.55,163681352,7669.87,8708.296
2015-02-13,8741.5,8822.1,8729.65,8805.5,228807812,10248.41,8798.685
2015-02-16,8831.4,8870.1,8793.4,8809.35,140637331,7047.32,8888.565
2015-02-18,8811.55,8894.3,8808.9,8869.1,152152801,10153.74,8928.308
2015-02-19,8883.05,8913.45,8794.45,8895.3,219867400,9794.26,8947.58
2015-02-20,8895.5,8899.95,8816.3,8833.6,203714864,8193.56,8966.657
2015-02-23,8856.85,8869.0,8736.1,8754.95,143932325,7171.05,8949.7705
2015-02-24,8772.9,8800.5,8726.75,8762.1,154368611,7413.31,8918.182
2015-02-25,8801.9,8840.65,8751.4,8767.25,139406599,6986.78,8846.168
2015-02-26,8779.0,8786.05,8669.45,8683.85,224185492,10531.16,8905.548
2015-02-27,8729.5,8856.95,8717.45,8844.6,257226273,11924.49,8837.431
2015-02-28,8913.05,8941.1,8751.35,8901.85,246453954,10064.41,8927.235
2015-03-02,8953.85,8972.35,8885.45,8956.75,224772586,11525.5,9013.283
2015-03-03,8962.85,9008.4,8925.55,8996.25,183251960,9033.61,9033.603
2015-03-04,9109.15,9119.2,8893.95,8922.65,256060375,12130.98,9068.293
2015-03-05,8929.4,8957.55,8849.35,8937.75,165081476,8250.55,9191.428
2015-03-09,8891.15,8891.3,8740.45,8756.75,160332840,8132.43,8983.251
2015-03-10,8769.75,8778.0,8677.35,8712.05,168916337,8402.33,8935.094
2015-03-11,8728.75,8755.6,8682.35,8699.95,178053293,8259.67,8819.181
2015-03-12,8740.65,8787.2,8732.9,8776.0,179337979,8184.46,8814.533
2015-03-13,8844.05,8849.75,8631.75,8647.75,184665971,8121.26,8856.067
2015-03-16,8656.75,8663.55,8612.0,8633.15,168438040,7559.94,8922.242
2015-03-17,8689.1,8742.55,8630.8,8723.3,182504639,8086.26,8694.846
2015-03-18,8742.9,8747.25,8664.0,8685.9,161153533,8227.5,8812.525
2015-03-19,8749.45,8788.2,8614.65,8634.65,168628424,8460.35,8808.462
2015-03-20,8627.9,8627.9,8553.0,8570.9,179982752,8484.23,8853.635
2015-03-23,8591.55,8608.35,8540.55,8550.9,155425780,6195.45,8662.153
2015-03-24,8537.05,8627.75,8535.85,8542.95,161465466,7913.26,8663.627
2015-03-25,8568.9,8573.75,8516.55,8530.8,165952155,8200.05,8691.994
2015-03-26,8474.95,8499.45,8325.35,8342.15,288758332,13667.31,8628.213
2015-03-27,8396.0,8413.2,8269.15,8341.4,198979321,9528.86,8550.188
2015-03-30,8390.95,8504.55,8380.75,8492.3,142061290,6713.2,8462.795
2015-03-31,8527.6,8550.45,8454.15,8491.0,177059509,8108.36,8578.828
2015-04-01,8483.7,8603.4,8464.75,8586.25,136312446,6863.03,8619.719
2015-04-06,8615.8,8667.55,8573.75,8659.9,150877855,7633.0,8670.52
2015-04-07,8684.45,8693.6,8586.85,8660.3,141765381,7287.01,8733.845
2015-04-08,8698.95,8730.5,8679.8,8714.4,149617725,7889.65,8752.877
2015-04-09,8756.2,8785.5,8682.45,8778.3,158192905,8391.19,8790.454
2015-04-10,8774.35,8787.4,8733.6,8780.35,141464357,7119.96,8848.515
2015-04-13,8801.75,8841.65,8762.1,8834.0,122833397,6242.71,8842.635
2015-04-15,8844.75,8844.8,8722.4,8750.2,170458015,8908.26,8904.849
2015-04-16,8757.05,8760.0,8645.65,8706.7,149337173,8268.33,8900.537
2015-04-17,8698.05,8699.85,8596.7,8606.0,155474164,9134.37,8801.903
2015-04-20,8618.8,8619.95,8422.75,8448.1,154492312,8930.38,8746.543
2015-04-21,8416.1,8469.35,8352.7,8377.75,418959074,32873.45,8666.057
2015-04-22,8400.4,8449.95,8284.7,8429.7,176926942,10002.48,8507.291
2015-04-23,8478.2,8504.95,8361.85,8398.3,169840748,9801.34,8507.026
2015-04-24,8405.7,8413.3,8273.35,8305.25,177843969,10984.24,8573.501
2015-04-27,8330.55,8334.45,8202.35,8213.8,174706337,10143.36,8460.552
2015-04-28,8215.55,8308.0,8185.15,8285.6,183754628,9560.13,8379.982
2015-04-29,8274.8,8308.2,8219.2,8239.75,174958511,8571.95,8360.218
2015-04-30,8224.5,8229.4,8144.75,8181.5,281696257,14755.35,8364.767
2015-05-04,8230.05,8346.0,8220.45,8331.95,136913823,7856.18,8276.332
2015-05-05,8338.4,8355.65,8280.6,8324.8,156019941,8138.54,8415.513
2015-05-06,8316.6,8331.95,8083.0,8097.0,212509839,10894.12,8413.681
2015-05-07,8077.0,8122.6,7997.15,8057.3,166563657,8443.96,8382.814
2015-05-08,8131.5,8224.95,8123.45,8191.5,188776090,8961.33,8150.803
2015-05-11,8243.2,8332.75,8224.65,8325.25,197882948,8396.12,8289.502
2015-05-12,8326.15,8326.65,8115.3,8126.95,178753978,8779.53,8404.525
2015-05-13,8181.55,8254.95,8089.8,8235.45,175015183,8391.93,8383.023
2015-05-14,8232.45,8236.25,8137.3,8224.2,138964395,6763.72,8299.169
2015-05-15,8240.3,8279.2,8212.2,8262.35,133838055,6463.64,8285.683
2015-05-18,8284.95,8384.6,8271.95,8373.65,153340463,7459.18,8337.678
2015-05-19,8356.2,8427.8,8335.0,8365.65,144642344,7266.52,8451.778
2015-05-20,8392.65,8440.35,8391.45,8423.25,127388797,6151.44,8486.346
2015-05-21,8434.5,8446.35,8382.5,8421.0,148189485,7641.6,8491.805
2015-05-22,8432.5,8489.55,8420.6,8458.95,193080657,8261.69,8495.501
2015-05-25,8438.15,8441.95,8364.15,8370.25,125051166,5555.29,8543.719
2015-05-26,8377.1,8378.9,8320.05,8339.35,120428892,5908.3,8484.874
2015-05-27,8302.75,8342.85,8277.95,8334.6,170583401,8131.59,8419.456
2015-05-28,8345.7,8364.5,8270.15,8319.0,239549060,11449.91,8388.052
2015-05-29,8327.1,8443.9,8305.7,8433.65,375232198,20736.2,8418.403
2015-06-01,8417.25,8467.15,8405.4,8433.4,125990614,7254.01,8505.67
2015-06-02,8442.8,8445.35,8226.05,8236.45,151337661,8083.17,8520.422
2015-06-03,8232.45,8236.7,8094.15,8135.1,176661646,7920.26,8489.787
2015-06-04,8155.15,8160.05,8056.75,8130.65,159470840,7560.49,8256.877
2015-06-05,8119.15,8191.0,8100.15,8114.7,167055308,7588.4,8197.272
2015-06-08,8124.35,8131.0,8030.55,8044.15,140075743,6230.61,8245.733
2015-06-09,8026.5,8057.15,8005.15,8022.4,140217686,6442.05,8177.747
2015-06-10,8024.15,8152.25,8023.8,8124.45,141030200,6790.27,8100.158
2015-06-11,8157.3,8163.05,7958.25,7965.35,171348959,7868.44,8212.735
2015-06-12,7959.85,7995.6,7940.3,7982.9,140839875,6737.25,8215.657
2015-06-15,7986.6,8057.7,7944.85,8013.9,137116389,6129.12,8025.9043
2015-06-16,8004.2,8061.85,7952.35,8047.3,127809460,5923.8,8109.7935
2015-06-17,8084.2,8136.85,8048.95,8091.55,157205716,7878.66,8112.631
2015-06-18,8113.7,8186.9,8101.8,8174.6,149266110,7767.77,8194.461
2015-06-19,8201.15,8250.8,8195.65,8224.95,151575997,7722.05,8241.743
2015-06-22,8259.3,8369.45,8257.4,8353.1,126542473,6163.02,8305.499
2015-06-23,8377.45,8398.45,8334.95,8381.55,135844708,6437.33,8429.9795
2015-06-24,8399.4,8421.35,8338.9,8360.85,134062733,7175.22,8447.886
2015-06-25,8336.25,8423.15,8329.5,8398.0,207421340,9911.16,8468.176
2015-06-26,8393.95,8408.55,8339.7,8381.1,113959476,5848.78,8467.784
2015-06-29,8247.05,8329.45,8195.65,8318.4,136106699,6604.12,8452.136
2015-06-30,8316.35,8378.0,8298.95,8368.5,163366250,8425.52,8366.163
2015-07-01,8376.25,8481.6,8370.15,8453.05,135887471,6938.05,8431.42
2015-07-02,8471.95,8479.25,8433.2,8444.9,115472141,6065.26,8544.316
2015-07-03,8440.1,8497.75,8424.15,8484.9,91142979,4983.21,8526.997
2015-07-06,8386.15,8533.15,8386.15,8522.15,104578132,5517.86,8544.734
2015-07-07,8525.5,8561.35,8483.85,8510.8,126038231,6054.41,8581.843
2015-07-08,8439.2,8457.5,8341.4,8363.05,193886999,8876.81,8609.181
2015-07-09,8364.85,8400.3,8323.0,8328.55,135358659,6610.4,8487.486
2015-07-10,8365.7,8377.1,8315.4,8360.55,158883926,8128.47,8436.785
2015-07-13,8397.25,8471.65,8355.4,8459.65,121380175,6506.28,8420.994
2015-07-14,8470.6,8480.25,8424.1,8454.1,104893796,5454.41,8532.727
2015-07-15,8463.4,8531.4,8462.95,8523.8,108835522,5805.53,8530.635
2015-07-16,8546.15,8616.1,8542.9,8608.05,119637042,6544.15,8584.605
2015-07-17,8623.65,8642.95,8593.15,8609.85,108190401,5713.13,8673.257
2015-07-20,8623.9,8624.1,8559.0,8603.45,93439295,5107.62,8691.512
2015-07-21,8601.5,8646.75,8517.9,8529.45,169151098,10699.52,8665.292
2015-07-22,8512.25,8643.9,8498.65,8633.5,141018383,7427.34,8694.673
2015-07-23,8643.95,8654.75,8573.8,8589.8,136962516,7747.81,8690.356
2015-07-24,8588.15,8589.15,8513.5,8521.55,131344832,6942.22,8704.332
2015-07-27,8492.1,8492.2,8351.55,8361.0,140828066,7353.09,8628.8955
2015-07-28,8371.1,8397.4,8321.75,8337.0,179983810,8403.15,8528.517
2015-07-29,8365.6,8381.5,8338.45,8375.05,145399010,7232.34,8436.266
2015-07-30,8417.0,8458.9,8408.3,8421.8,221939186,10007.3,8432.98
2015-07-31,8456.1,8548.95,8448.0,8532.85,209629301,9522.19,8524.067
2015-08-03,8510.65,8563.95,8508.1,8543.05,161485758,7738.1,8615.339
2015-08-04,8564.1,8565.15,8448.25,8516.9,193226091,9003.82,8616.944
2015-08-05,8547.45,8591.85,8545.85,8567.95,136948290,6434.82,8613.154
2015-08-06,8585.8,8606.3,8551.5,8588.65,139116393,6595.25,8643.251
2015-08-07,8580.8,8595.95,8552.7,8564.6,148073594,6528.28,8657.288
2015-08-10,8577.0,8621.55,8497.8,8525.6,127194886,5780.49,8644.354
2015-08-11,8548.45,8556.25,8441.3,8462.35,159192694,7049.29,8675.896
2015-08-12,8445.7,8446.95,8337.95,8349.45,195904304,8630.35,8598.97
2015-08-13,8384.45,8429.5,8339.75,8355.85,195079107,7840.58,8484.254
2015-08-14,8402.35,8530.1,8381.2,8518.55,160680260,7090.58,8480.925
2015-08-17,8530.5,8530.6,8428.05,8477.3,180083830,6543.01,8599.746
2015-08-18,8505.85,8525.75,8433.6,8466.55,157991554,6501.24,8586.662
2015-08-19,8468.05,8520.45,8425.95,8495.15,134512114,6338.67,8577.504
2015-08-20,8471.05,8501.35,8359.75,8372.75,189841783,9193.19,8570.899
2015-08-21,8305.4,8322.2,8225.05,8299.95,207542070,9606.33,8550.022
2015-08-24,8055.95,8060.05,7769.4,7809.0,322096413,13856.66,8350.692
2015-08-25,7895.4,7925.4,7667.25,7880.7,308255265,13420.76,8081.302
2015-08-26,7865.25,7930.05,7777.1,7791.85,223261362,10207.56,7965.8423
2015-08-27,7921.6,7963.6,7862.3,7948.95,314422773,14282.73,7990.198
2015-08-28,8053.7,8091.8,7961.65,8001.95,201572450,8641.87,8028.6426
2015-08-31,8009.25,8043.6,7947.95,7971.3,204254629,9547.7,8163.8467
2015-09-01,7907.95,7929.1,7746.5,7785.85,190581167,8633.26,8093.591
2015-09-02,7856.65,7862.55,7699.25,7717.0,222003483,9794.29,7966.2837
2015-09-03,7774.45,7845.6,7754.05,7823.0,160609681,7060.37,7903.8105
2015-09-04,7803.4,7804.9,7626.85,7655.05,199569987,8200.69,7894.675
2015-09-07,7685.85,7705.05,7545.9,7558.8,145763902,5768.15,7854.326
2015-09-08,7587.7,7720.9,7539.5,7688.25,177514609,7380.17,7749.3423
2015-09-09,7805.85,7846.05,7764.55,7818.6,214842731,8550.1,7774.0195
2015-09-10,7729.05,7819.85,7678.5,7788.1,165313439,6992.42,7910.5117
2015-09-11,7833.8,7864.85,7759.9,7789.3,140576943,6014.16,7871.097
2015-09-14,7811.1,7879.95,7761.85,7872.25,126630775,5277.75,7917.0
2015-09-15,7867.35,7880.0,7799.75,7829.1,140722007,6252.35,7928.9033
2015-09-16,7886.85,7913.9,7853.3,7899.15,144331414,6650.61,7926.339
2015-09-18,7967.45,8055.0,7955.85,7981.9,249313429,11328.64,7962.7646
2015-09-21,7911.5,7987.9,7908.35,7977.1,125628591,5482.45,8114.903
2015-09-22,8014.8,8021.6,7787.75,7812.0,173569429,7887.06,8027.7183
2015-09-23,7737.35,7882.9,7723.25,7845.95,151196367,6869.26,8066.7427
2015-09-24,7838.4,7894.5,7804.1,7868.5,208766516,9732.18,7912.751
2015-09-28,7892.8,7893.95,7787.95,7795.7,140480206,7120.05,7937.166
2015-09-29,7725.7,7926.55,7691.2,7843.3,248106979,11184.67,7938.9834
2015-09-30,7924.25,7957.7,7874.5,7948.9,217187896,9981.56,7974.3
2015-10-01,7992.05,8008.25,7930.65,7950.9,161809883,8896.78,8004.241
2015-10-05,8005.1,8128.9,8005.1,8119.3,188830270,9589.63,8054.7456
2015-10-06,8180.45,8180.95,8096.5,8152.9,184037905,8461.64,8181.341
2015-10-07,8146.2,8188.9,8132.9,8177.4,199911165,7894.19,8225.728
2015-10-08,8196.75,8196.75,8105.85,8129.35,177030502,7837.16,8226.182
2015-10-09,8186.35,8232.2,8139.65,8189.7,205859184,7960.62,8233.218
2015-10-12,8231.5,8244.5,8128.2,8143.6,205255913,7604.3,8273.04
2015-10-13,8121.95,8150.25,8088.6,8131.7,150431773,6877.36,8284.381
2015-10-14,8102.4,8139.3,8096.35,8107.9,143158108,6607.21,8178.4995
2015-10-15,8134.35,8190.55,8129.8,8179.5,172429864,7625.17,8176.749
2015-10-16,8193.65,8246.4,8147.65,8238.15,161153559,6956.78,8237.679
