Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),Predicted High
19-12-2013,6253.9,6263.75,6150.7,6166.65,437039204,9005.49,6264.696
20-12-2013,6179.95,6284.5,6170.35,6274.25,171969981,6359.37,6300.0776
23-12-2013,6267.2,6317.5,6266.95,6284.5,131187586,4746.66,6324.0117
24-12-2013,6296.45,6301.5,6262,6268.4,107642909,3780.9,6354.1455
26-12-2013,6270.1,6302.75,6259.45,6278.9,182310258,6457.23,6346.061
27-12-2013,6292.8,6324.9,6289.4,6313.8,96867388,3797.25,6341.879
30-12-2013,6336.4,6344.05,6273.15,6291.1,101271820,3977.23,6358.4487
31-12-2013,6307.35,6317.3,6287.3,6304,103439312,3032.11,6378.4233
01-01-2014,6323.8,6327.2,6298.25,6301.65,69567668,2015.36,6360.4927
02-01-2014,6301.25,6358.3,6211.3,6221.15,158132556,5249.79,6362.375
03-01-2014,6194.55,6221.7,6171.25,6211.15,139043889,5369.42,6389.1445
06-01-2014,6220.85,6224.7,6170.25,6191.45,118344976,4722.67,6284.3564
07-01-2014,6203.9,6221.5,6144.75,6162.25,138559000,5696.6,6258.098
08-01-2014,6178.05,6192.1,6160.35,6174.6,146912639,5816.54,6255.632
09-01-2014,6181.7,6188.05,6148.25,6168.35,150064466,5908.02,6234.9634
10-01-2014,6178.85,6239.1,6139.6,6171.45,159920407,7347.29,6228.078
13-01-2014,6189.55,6288.2,6189.55,6272.75,135009945,5984.02,6270.2354
14-01-2014,6260.25,6280.35,6234.15,6241.85,110231153,4703.01,6322.7666
15-01-2014,6265.95,6325.2,6265.3,6320.9,145922867,6422.97,6327.5747
16-01-2014,6341.35,6346.5,6299.85,6318.9,153420441,6758.63,6361.197
17-01-2014,6306.25,6327.1,6246.35,6261.65,167719501,7895.92,6385.549
20-01-2014,6261.75,6307.45,6243.35,6303.95,122136071,5499.51,6372.7056
21-01-2014,6320.15,6330.3,6297.9,6313.8,141728380,5831.26,6350.5645
22-01-2014,6309.05,6349.95,6287.45,6338.95,137490525,5635.92,6363.523
23-01-2014,6325.95,6355.6,6316.4,6345.65,120054602,5278.88,6384.336
24-01-2014,6301.65,6331.45,6263.9,6266.75,160270856,6209.06,6393.781
27-01-2014,6186.3,6188.55,6130.25,6135.85,190442601,7091.1,6374.8516
28-01-2014,6131.85,6163.6,6085.95,6126.25,184111740,7710.08,6252.2373
29-01-2014,6161,6170.45,6109.8,6120.25,146733030,6487.39,6201.1714
30-01-2014,6067,6082.85,6027.25,6073.7,208061426,7694.04,6202.217
31-01-2014,6082.75,6097.85,6067.35,6089.5,146713083,5407.1,6137.805
03-02-2014,6058.8,6074.85,5994.45,6001.8,134893587,4635.69,6135.1914
04-02-2014,5947.6,6017.8,5933.3,6000.9,183252654,6075.02,6121.6987
05-02-2014,6004.25,6028.05,5962.05,6022.4,166627311,5572.13,6074.1123
06-02-2014,6028.35,6048.35,5965.4,6036.3,185503324,6291.97,6071.4976
07-02-2014,6077.65,6079.95,6030.9,6063.2,181932292,5591.39,6091.4023
10-02-2014,6072.8,6083.05,6046.4,6053.45,133070328,4762.89,6123.933
11-02-2014,6072.45,6081.85,6053.25,6062.7,150520900,5268.8,6134.558
12-02-2014,6085.35,6106.6,6077.4,6084,138547391,5351.08,6134.063
13-02-2014,6087.55,6094.4,5991.1,6001.1,153652371,5037.18,6152.49
14-02-2014,6023.75,6056.4,5984.6,6048.35,140204479,5539.7,6147.001
17-02-2014,6057.1,6080.65,6038.3,6073.3,108492457,4455.65,6113.1733
18-02-2014,6071.3,6141.7,6066.8,6127.1,126639146,4592.38,6123.512
19-02-2014,6132.05,6160.35,6125.75,6152.75,95248833,3735.52,6177.9995
20-02-2014,6127.15,6129.1,6086.45,6091.45,132108928,4344.77,6207.5127
21-02-2014,6108.3,6159.65,6108,6155.45,112596128,4001.93,6186.012
24-02-2014,6140.95,6191.85,6130.8,6186.1,144877047,4424.81,6201.674
25-02-2014,6205.7,6216.85,6176.6,6200.05,146259298,4782.95,6232.1377
26-02-2014,6202.45,6245.95,6202.1,6238.8,181663811,6641.33,6259.028
28-02-2014,6228.45,6282.7,6228.1,6276.95,209914263,7869.42,6286.9927
03-03-2014,6264.35,6277.75,6212.25,6221.45,144562338,5040.12,6321.2925
04-03-2014,6216.75,6302.15,6215.7,6297.95,166818924,5550.29,6322.9043
05-03-2014,6328.45,6336.25,6287.8,6328.65,160300066,5754.58,6339.502
06-03-2014,6344.75,6406.6,6339.7,6401.15,180731810,5844.96,6370.099
07-03-2014,6413.95,6537.8,6413.55,6526.65,284922346,11368.15,6433.666
10-03-2014,6491.7,6562.2,6487.35,6537.25,242143703,9992.74,6555.059
11-03-2014,6537.35,6562.85,6494.25,6511.9,238994883,8268.67,6599.8027
12-03-2014,6497.5,6546.15,6487.3,6516.9,174977068,6176.54,6600.73
13-03-2014,6491.75,6561.45,6476.65,6493.1,167858387,8356.1,6580.2812
14-03-2014,6447.25,6518.45,6432.7,6504.2,177336088,7114.55,6585.0825
18-03-2014,6532.45,6574.95,6497.65,6516.65,179308616,7268.52,6550.7
19-03-2014,6530,6541.2,6506,6524.05,172464722,7666.24,6588.65
20-03-2014,6508.35,6523.65,6473.25,6483.1,141984189,6280.76,6572.236
21-03-2014,6515.2,6522.9,6485.7,6493.2,189854420,8841.94,6551.897
22-03-2014,6497.8,6502.65,6481.35,6494.9,9774392,373.66,6547.125
24-03-2014,6510.5,6591.5,6510.5,6583.5,158395722,6633.77,6530.9185
25-03-2014,6550.1,6595.55,6544.85,6589.75,168125064,6475.61,6601.626
26-03-2014,6615.65,6627.45,6580.6,6601.4,186570474,7046.34,6623.961
27-03-2014,6613.1,6673.95,6599.5,6641.75,312383468,12924.37,6651.7983
28-03-2014,6673.05,6702.6,6643.8,6695.9,134114378,6862.55,6694.6973
31-03-2014,6723.15,6730.05,6662.4,6704.2,177579421,7743.3,6726.098
01-04-2014,6729.5,6732.25,6675.45,6721.05,147136671,7174.14,6752.6963
02-04-2014,6757.6,6763.5,6723.6,6752.55,173335875,8007.75,6757.4966
03-04-2014,6772.05,6776.75,6696.9,6736.1,197546648,7738.58,6781.929
04-04-2014,6741.85,6741.85,6685.15,6694.35,155127592,6676.88,6797.524
07-04-2014,6694.25,6725.15,6650.4,6695.05,133947319,6707.01,6769.9473
09-04-2014,6722,6808.7,6705.1,6796.2,169794626,8892.66,6748.0654
10-04-2014,6803.05,6819.05,6777.3,6796.4,191125947,9079.6,6814.485
11-04-2014,6758.35,6789.35,6743.15,6776.3,140734579,7463.19,6840.6816
15-04-2014,6792.7,6813.4,6711.75,6733.1,123197822,7100.26,6818.2407
16-04-2014,6727.25,6748.65,6665.15,6675.3,119768833,6168.64,6830.681
17-04-2014,6695.45,6783.05,6684.4,6779.4,131488368,6952.58,6779.9365
21-04-2014,6789.25,6825.45,6786.9,6817.65,111840313,5711.98,6796.5024
22-04-2014,6822.9,6838,6806.25,6815.35,114693049,5636.78,6839.4385
23-04-2014,6823.25,6861.6,6820.75,6840.8,182972972,9247.25,6860.087
25-04-2014,6855.8,6869.85,6772.85,6782.75,154320793,8021.33,6882.24
28-04-2014,6778.55,6786.25,6750.3,6761.25,118162668,6297.18,6892.2603
29-04-2014,6769,6779.7,6708.65,6715.25,115511531,5459.34,6822.202
30-04-2014,6724.95,6780.15,6656.8,6696.4,161106871,7066.78,6799.494
02-05-2014,6709.95,6737.65,6689.5,6694.8,114275323,5030.42,6799.0737
05-05-2014,6681.65,6741.05,6680.45,6699.35,104989653,4881.32,6766.539
06-05-2014,6719.25,6743.45,6701.9,6715.3,88291413,4168.72,6763.402
07-05-2014,6708.6,6718.75,6642.9,6652.55,114099791,6513.29,6767.814
08-05-2014,6669.9,6688.4,6638.55,6659.85,101549745,5413.39,6749.706
09-05-2014,6654.15,6871.35,6652.15,6858.8,166442779,8027.14,6720.6826
12-05-2014,6863.4,7020.05,6862.9,7014.25,157725090,8475.17,6869.0303
13-05-2014,7080,7172.35,7067.15,7108.75,232221733,10573.11,7031.7456
14-05-2014,7112,7142.25,7080.9,7108.75,177204155,9395.8,7188.7725
15-05-2014,7111.3,7152.55,7082.55,7123.15,186848485,8947.95,7182.999
16-05-2014,7270.2,7563.5,7130.65,7203,393156741,21057.07,7174.9233
19-05-2014,7276.85,7291.1,7193.55,7263.55,316246557,15228.6,7521.8975
20-05-2014,7309.95,7353.65,7247.7,7275.5,255333095,11139.51,7353.798
21-05-2014,7274.85,7287.15,7206.7,7252.9,203137825,9544.12,7350.6753
22-05-2014,7289.95,7319.55,7258.15,7276.4,240943899,10104.55,7295.274
23-05-2014,7306.5,7381,7293.9,7367.1,259638086,12002.13,7312.0566
26-05-2014,7428.75,7504,7269.05,7359.05,273236339,13203.73,7372.299
27-05-2014,7363.1,7372.95,7274.75,7318,168599276,7931.22,7491.3667
28-05-2014,7324.95,7344.75,7302.6,7329.65,175595609,8929.71,7397.8306
29-05-2014,7316.6,7325.4,7224.4,7235.65,241115398,13385.17,7346.4873
30-05-2014,7254.85,7272.5,7118.45,7229.95,312152571,13837.29,7322.5366
02-06-2014,7264.05,7368.6,7239.5,7362.5,169891181,7833.43,7276.488
03-06-2014,7375.35,7424.95,7342.15,7415.85,234680218,10354.94,7353.509
04-06-2014,7417.55,7433.3,7391.35,7402.25,204592241,8913.89,7422.6094
05-06-2014,7399.75,7484.7,7360.5,7474.1,250660653,11574.51,7440.8335
06-06-2014,7521.5,7592.7,7497.65,7583.4,248397596,12322.96,7484.123
09-06-2014,7621.65,7673.7,7580.25,7654.6,231879926,10866.56,7583.802
10-06-2014,7679.05,7683.2,7579.3,7656.4,188669182,9475.21,7669.888
11-06-2014,7672.4,7700.05,7589.05,7626.85,186182446,10472.71,7686.657
12-06-2014,7641.3,7658,7593.8,7649.9,148207144,8187.49,7696.415
13-06-2014,7668.2,7678.5,7525.35,7542.1,174522339,11254.75,7657.3813
16-06-2014,7534.8,7548.6,7487.55,7533.55,155377979,8449.27,7666.195
17-06-2014,7525.05,7637.6,7509.25,7631.7,157961787,8704.2,7556.4536
18-06-2014,7636.05,7663,7515.5,7558.2,165078941,8963.97,7614.377
19-06-2014,7580.05,7606.45,7502.55,7540.7,148852437,8115.36,7655.136
20-06-2014,7543.3,7560.55,7497.3,7511.45,124132217,6801.49,7612.859
23-06-2014,7514,7534.8,7441.6,7493.35,127404790,6543.64,7563.0264
24-06-2014,7515.2,7593.35,7515.2,7580.2,137002483,7146.44,7533.589
25-06-2014,7588.55,7589.25,7557.05,7569.25,114968325,6198.93,7583.36
26-06-2014,7554.1,7570.2,7481.3,7493.2,171676960,9190.64,7593.0684
27-06-2014,7514.2,7538.75,7482.3,7508.8,126673395,6688.8,7577.114
30-06-2014,7534.05,7623.65,7531.6,7611.35,152303166,7887.37,7546.201
01-07-2014,7629,7649.5,7618.15,7634.7,139431498,6983.63,7615.542
02-07-2014,7683.05,7732.4,7677.3,7725.15,136324329,7363.75,7653.765
03-07-2014,7734.35,7754.65,7706.8,7714.8,133755275,7320.09,7730.4014
04-07-2014,7718.1,7758,7661.3,7751.6,113070488,5863.82,7760.606
07-07-2014,7780.4,7792,7755.1,7787.15,173926355,8925.04,7762.927
08-07-2014,7804.05,7808.85,7595.9,7623.2,180646306,9002.25,7789.096
09-07-2014,7637.95,7650.1,7551.65,7585,168348843,8176.28,7806.773
10-07-2014,7589.5,7731.05,7479.05,7567.75,258385778,11431.68,7668.2207
11-07-2014,7584.1,7625.85,7447.2,7459.6,187592951,8983.29,7712.5874
14-07-2014,7469,7478.45,7422.15,7454.15,135231220,6659.48,7636.6045
15-07-2014,7491.3,7534.9,7459.15,7526.65,122068670,6124.15,7494.885
16-07-2014,7564.15,7640.1,7532.45,7624.4,167973291,8186.24,7522.935
17-07-2014,7612.7,7655.65,7612.7,7640.45,141612002,6753.11,7631.41
18-07-2014,7630.25,7685,7595.5,7663.9,134603073,6903.7,7668.0884
21-07-2014,7701.65,7722.1,7674,7684.2,105401279,5794.45,7695.247
22-07-2014,7708.2,7773.85,7704.8,7767.85,120081148,6494.69,7728.562
23-07-2014,7794.9,7809.2,7752.9,7795.75,122119113,7062.52,7776.5415
24-07-2014,7796.25,7835.65,7771.65,7830.6,117608370,6271.45,7812.633
25-07-2014,7828.2,7840.95,7748.6,7790.45,153936037,7827.61,7837.838
28-07-2014,7792.9,7799.9,7722.65,7748.7,116534670,6107.78,7842.865
30-07-2014,7746.2,7798.7,7707.6,7791.4,178110084,10175.5,7804.3257
31-07-2014,7784.65,7791.85,7711.15,7721.3,208857257,11718.26,7794.9634
01-08-2014,7662.5,7716.7,7593.9,7602.6,181070405,9796.7,7789.0967
04-08-2014,7639.55,7694.8,7622.05,7683.65,137040004,7495.07,7723.341
05-08-2014,7706.65,7752.45,7638.05,7746.55,128238762,6772.55,7693.5444
06-08-2014,7726.15,7740.95,7658.95,7672.05,116361342,6905.9,7743.5435
07-08-2014,7651.15,7708.95,7630.4,7649.25,116792296,6030.02,7746.195
08-08-2014,7588.7,7592.45,7540.1,7568.55,118429659,6283.56,7717.1216
11-08-2014,7619.85,7635.55,7598.6,7625.95,106972573,5535.13,7609.47
12-08-2014,7688.8,7735.75,7654.8,7727.05,120611660,6181.17,7629.1655
13-08-2014,7717.3,7757.1,7695.7,7739.55,154083920,8030.41,7728.2026
14-08-2014,7756.15,7796.7,7739.1,7791.7,127328105,6745.33,7766.73
18-08-2014,7785.25,7880.5,7779.2,7874.25,126742201,6892.25,7803.263
19-08-2014,7901,7918.55,7881.15,7897.5,140615189,7928.8,7879.3716
20-08-2014,7915.8,7922.7,7864.05,7875.3,117321408,6234.79,7922.0557
21-08-2014,7875.35,7919.65,7855.95,7891.1,115221672,7502.01,7926.413
22-08-2014,7904.55,7929.05,7900.05,7913.2,104074858,7088.03,7919.0796
25-08-2014,7931.75,7968.25,7897.95,7906.3,118465594,6152.32,7923.6226
26-08-2014,7874.5,7915.45,7862.45,7904.75,142829732,6735.18,7958.5166
27-08-2014,7933.9,7946.85,7916.55,7936.05,119961224,6261.16,7917.005
28-08-2014,7942.25,7967.8,7939.2,7954.35,189698796,10417.14,7935.5625
01-09-2014,7990.35,8035,7984,8027.7,139328061,6944.65,7959.019
02-09-2014,8038.6,8101.95,8036.55,8083.05,134897503,7143.64,8022.211
03-09-2014,8110.85,8141.9,8092.25,8114.6,150726992,8444.29,8090.7983
04-09-2014,8114.2,8114.8,8060.9,8095.95,141280504,6925.82,8133.053
05-09-2014,8099.9,8122.7,8049.85,8086.85,125981094,6559.7,8109.4395
08-09-2014,8132.95,8180.2,8126.15,8173.9,120694390,6623.08,8107.6567
09-09-2014,8161.9,8174.55,8126.5,8152.95,104740540,5364.95,8158.2236
10-09-2014,8135.55,8135.75,8082.1,8094.1,107064326,5561.6,8160.988
11-09-2014,8115.15,8127.95,8057.3,8085.7,122818159,6492.35,8123.748
12-09-2014,8087.05,8114.3,8071.6,8105.5,111444349,6156.73,8109.873
15-09-2014,8070.35,8077.3,8030,8042,96502556,5387.06,8097.538
16-09-2014,8036.6,8044.9,7925.15,7932.9,127952551,6647.49,8064.493
17-09-2014,7971.5,7990.65,7936.95,7975.5,123722390,6689.37,8032.271
18-09-2014,7950.65,8120.85,7939.7,8114.75,116930309,6891.09,7981.9985
19-09-2014,8129.4,8160.9,8105.35,8121.45,161284509,8957.42,8093.614
22-09-2014,8084.45,8159.9,8064.8,8146.3,105507265,5710.43,8152.4453
23-09-2014,8144.4,8159.75,8008.1,8017.55,140780912,7947.61,8156.246
24-09-2014,8015.55,8042.05,7950.05,8002.4,182208501,7981.87,8151.599
25-09-2014,8003.3,8019.3,7877.35,7911.85,231899016,11692.69,8043.493
26-09-2014,7885.85,7993.3,7841.8,7968.85,147835866,8247.78,8005.556
29-09-2014,7978.45,7991.75,7934.7,7958.9,97267975,5089.35,7982.983
30-09-2014,7948.8,8030.9,7923.85,7964.8,141142071,7467.66,7983.254
01-10-2014,7960.5,7977.5,7936.7,7945.55,112997913,5979.61,8022.2026
07-10-2014,7897.4,7943.05,7842.7,7852.4,148199508,7982.75,7983.0254
08-10-2014,7828.75,7869.9,7815.75,7842.7,135914083,7408.61,7944.646
09-10-2014,7886.5,7972.35,7886.5,7960.55,123767811,6797.45,7875.523
10-10-2014,7911,7924.05,7848.45,7859.95,142926893,8473.9,7957.9775
13-10-2014,7831,7901.15,7796,7884.25,118781369,6584.44,7934.6963
14-10-2014,7923.25,7928,7825.45,7864,225472732,7709,7907.8286
16-10-2014,7837.3,7893.9,7729.65,7748.2,213529479,9087.06,7927.727
17-10-2014,7733.75,7819.2,7723.85,7779.7,177623196,9626.9,7902.6694
20-10-2014,7896.95,7905.95,7856.95,7879.4,176171562,8357.41,7831.8823
21-10-2014,7906.15,7936.6,7874.35,7927.75,163403385,8432.94,7897.888
22-10-2014,7997.8,8005,7974.55,7995.9,151104463,7301.77,7941.2705
23-10-2014,8027.7,8031.75,8008.85,8014.55,19640498,915.37,8007.14
27-10-2014,8064.35,8064.4,7985.65,7991.7,132824881,6511.8,8038.335
28-10-2014,8002.4,8037.8,7995.05,8027.6,124058566,6993.84,8066.7603
29-10-2014,8077.05,8097.95,8052.25,8090.45,148313096,7406,8043.081
30-10-2014,8085.2,8181.55,8085.2,8169.2,205666559,11023.46,8088.977
31-10-2014,8200.8,8330.75,8198.05,8322.2,176165086,9450.53,8170.7983
03-11-2014,8348.15,8350.6,8297.65,8324.15,141090166,7439.54,8314.66
05-11-2014,8351.25,8365.55,8323.5,8338.3,161614922,9021.74,8347.81
07-11-2014,8331.85,8360.35,8290.25,8337,153433693,11379.2,8354.34
10-11-2014,8337.8,8383.05,8304.45,8344.25,130749013,6932.28,8343.351
11-11-2014,8354.1,8378.7,8321.85,8362.65,122010840,6559.73,8358.48
12-11-2014,8378.9,8415.05,8370.5,8383.3,125243330,6535.31,8355.691
13-11-2014,8405.25,8408,8320.35,8357.85,127361048,6511.91,8386.837
14-11-2014,8360.7,8400.65,8346.8,8389.9,146768580,7849.19,8384.653
17-11-2014,8378.4,8438.1,8349.1,8430.75,113879138,7270.5,8375.784
18-11-2014,8441.25,8454.5,8407.25,8425.9,134678948,7323.18,8407.97
19-11-2014,8440.65,8455.65,8360.5,8382.3,125399132,6997.58,8427.929
20-11-2014,8406.5,8410.85,8353.15,8401.9,122775989,6218.34,8430.264
21-11-2014,8408.2,8489.8,8398.6,8477.35,137015453,7889.99,8388.428
24-11-2014,8490.95,8534.65,8490.8,8530.15,140657508,7180.3,8453.668
25-11-2014,8530.8,8535.35,8429.45,8463.1,271914173,12210.62,8506.313
26-11-2014,8450.3,8500.3,8438.65,8475.75,151922494,7123.76,8511.698
27-11-2014,8477.8,8506.75,8456.35,8494.2,194298604,9556.05,8476.732
28-11-2014,8516.8,8617,8516.25,8588.25,197214619,10053.47,8476.209
01-12-2014,8605.1,8623,8545.15,8555.9,151990638,8565.14,8578.477
02-12-2014,8535.45,8560.2,8504.65,8524.7,137386984,6753.13,8598.918
03-12-2014,8528.7,8546.95,8508.35,8537.65,153199341,7664.86,8539.014
04-12-2014,8582.4,8626.95,8526.4,8564.4,143477230,6687.99,8515.913
05-12-2014,8584.25,8588.35,8523.9,8538.3,143345553,6452.4,8588.459
08-12-2014,8538.65,8546.35,8432.25,8438.25,163819529,13929.39,8565.695
09-12-2014,8439.3,8444.5,8330.5,8340.7,146266705,7115.31,8521.6455
10-12-2014,8318.05,8376.8,8317,8355.65,136656345,6738.18,8423.792
11-12-2014,8338.85,8348.3,8272.4,8292.9,133862999,6718.85,8352.229
12-12-2014,8302,8321.9,8216.3,8224.1,138080911,6894.03,8324.008
15-12-2014,8160.75,8242.4,8152.5,8219.6,137140608,6720.94,8304.114
16-12-2014,8172.6,8189.35,8052.6,8067.6,197337631,8920.29,8235.147
17-12-2014,8041.2,8082,7961.35,8029.8,216216145,9966.02,8181.2407
18-12-2014,8138.9,8174.3,8084.9,8159.3,162112021,7352.6,8083.1235
19-12-2014,8230.45,8263.45,8208.6,8225.2,174796496,8246.76,8156.6685
22-12-2014,8255,8330.95,8228.2,8324,139159658,5745.04,8257.223
23-12-2014,8324.6,8364.75,8252.85,8267,132190368,5629.52,8332.823
24-12-2014,8272.05,8286.4,8155.25,8174.1,221905876,11229.76,8368.375
26-12-2014,8204.8,8234.55,8147.95,8200.7,75528707,2995.12,8295.446
29-12-2014,8214.7,8279.15,8214.7,8246.3,82086035,3340.07,8232.551
30-12-2014,8260.3,8268.25,8220.55,8248.25,77695770,3460.46,8265.212
31-12-2014,8243.9,8291,8243.75,8282.7,84532600,4221.32,8264.751
01-01-2015,8272.8,8294.7,8248.75,8284,56560411,2321.88,8285.035
02-01-2015,8288.7,8410.6,8288.7,8395.45,101887024,4715.72,8291.361
05-01-2015,8407.95,8445.6,8363.9,8378.4,118160545,5525.52,8395.634
06-01-2015,8325.3,8327.85,8111.35,8127.35,172799618,8089.19,8441.266
07-01-2015,8118.65,8151.2,8065.45,8102.1,164075424,7464.33,8333.913
08-01-2015,8191.4,8243.5,8167.3,8234.6,143802802,8147.4,8153.596
09-01-2015,8285.45,8303.3,8190.8,8284.5,152612528,9305.95,8213.022
12-01-2015,8291.35,8332.6,8245.6,8323,103153908,5437.76,8288.275
13-01-2015,8346.15,8356.65,8267.9,8299.4,129561892,6499.2,8327.444
14-01-2015,8307.25,8326.45,8236.65,8277.55,150621631,7020.91,8351.152
15-01-2015,8424.5,8527.1,8380.55,8494.15,232138802,10725.62,8323.16
16-01-2015,8504.05,8530.75,8452.25,8513.8,181365905,8690.54,8497.595
19-01-2015,8550.05,8570.95,8531.5,8550.7,129346422,6292.59,8525.581
20-01-2015,8575.1,8707.9,8574.5,8695.6,158713840,7838.19,8555.121
21-01-2015,8719.65,8741.85,8689.6,8729.5,191651012,9735.99,8678.024
22-01-2015,8745.85,8774.15,8727,8761.4,180912372,9025.95,8720.411
23-01-2015,8827.95,8866.4,8795.4,8835.6,197124706,9716.57,8745.734
27-01-2015,8871.35,8925.05,8825.45,8910.5,192010521,9988.36,8827.105
28-01-2015,8902.75,8985.05,8874.05,8914.3,190805926,10313.46,8886.616
29-01-2015,8901.5,8966.65,8861.25,8952.35,264245843,13427.54,8942.302
30-01-2015,8996.6,8996.6,8775.1,8808.9,275587957,12385.18,8925.095
02-02-2015,8802.5,8840.8,8751.1,8797.4,216556534,10430.34,8944.813
03-02-2015,8823.15,8837.3,8726.65,8756.55,208672175,9888.1,8801.456
04-02-2015,8789.15,8792.85,8704.4,8723.7,201252375,8707.82,8780.068
05-02-2015,8733.1,8838.45,8683.65,8711.7,179008853,9126.1,8744.953
06-02-2015,8696.85,8726.2,8645.55,8661.05,176554075,7912.1,8788.217
09-02-2015,8584.4,8605.55,8516.35,8526.35,151329604,6863.17,8695.272
10-02-2015,8478.1,8646.25,8470.5,8565.55,202294693,9965.76,8573.543
11-02-2015,8603.3,8651.95,8593.65,8627.4,166560867,7602.46,8601.469
12-02-2015,8676.95,8732.55,8599.25,8711.55,163681352,7669.87,8620.852
13-02-2015,8741.5,8822.1,8729.65,8805.5,228807812,10248.41,8700.86
16-02-2015,8831.4,8870.1,8793.4,8809.35,140637331,7047.32,8794.564
18-02-2015,8811.55,8894.3,8808.9,8869.1,152152801,10153.74,8846.461
19-02-2015,8883.05,8913.45,8794.45,8895.3,219867400,9794.26,8867.972
20-02-2015,8895.5,8899.95,8816.3,8833.6,203714864,8193.56,8882.217
23-02-2015,8856.85,8869,8736.1,8754.95,143932325,7171.05,8867.6455
24-02-2015,8772.9,8800.5,8726.75,8762.1,154368611,7413.31,8835.09
25-02-2015,8801.9,8840.65,8751.4,8767.25,139406599,6986.78,8768.252
26-02-2015,8779,8786.05,8669.45,8683.85,224185492,10531.16,8799.661
27-02-2015,8729.5,8856.95,8717.45,8844.6,257226273,11924.49,8758.434
28-02-2015,8913.05,8941.1,8751.35,8901.85,246453954,10064.41,8819.63
02-03-2015,8953.85,8972.35,8885.45,8956.75,224772586,11525.5,8907.986
03-03-2015,8962.85,9008.4,8925.55,8996.25,183251960,9033.61,8945.049
04-03-2015,9109.15,9119.2,8893.95,8922.65,256060375,12130.98,8976.547
05-03-2015,8929.4,8957.55,8849.35,8937.75,165081476,8250.55,9078.362
09-03-2015,8891.15,8891.3,8740.45,8756.75,160332840,8132.43,8934.833
10-03-2015,8769.75,8778,8677.35,8712.05,168916337,8402.33,8849.849
11-03-2015,8728.75,8755.6,8682.35,8699.95,178053293,8259.67,8740.793
12-03-2015,8740.65,8787.2,8732.9,8776,179337979,8184.46,8714.719
13-03-2015,8844.05,8849.75,8631.75,8647.75,184665971,8121.26,8750.908
16-03-2015,8656.75,8663.55,8612,8633.15,168438040,7559.94,8819.544
17-03-2015,8689.1,8742.55,8630.8,8723.3,182504639,8086.26,8657.408
18-03-2015,8742.9,8747.25,8664,8685.9,161153533,8227.5,8706.422
19-03-2015,8749.45,8788.2,8614.65,8634.65,168628424,8460.35,8725.136
20-03-2015,8627.9,8627.9,8553,8570.9,179982752,8484.23,8765.815
23-03-2015,8591.55,8608.35,8540.55,8550.9,155425780,6195.45,8622.989
24-03-2015,8537.05,8627.75,8535.85,8542.95,161465466,7913.26,8584.447
25-03-2015,8568.9,8573.75,8516.55,8530.8,165952155,8200.05,8604.66
26-03-2015,8474.95,8499.45,8325.35,8342.15,288758332,13667.31,8563.465
27-03-2015,8396,8413.2,8269.15,8341.4,198979321,9528.86,8491.653
30-03-2015,8390.95,8504.55,8380.75,8492.3,142061290,6713.2,8406.75
31-03-2015,8527.6,8550.45,8454.15,8491,177059509,8108.36,8483.677
01-04-2015,8483.7,8603.4,8464.75,8586.25,136312446,6863.03,8543.692
06-04-2015,8615.8,8667.55,8573.75,8659.9,150877855,7633,8598.696
07-04-2015,8684.45,8693.6,8586.85,8660.3,141765381,7287.01,8660.38
08-04-2015,8698.95,8730.5,8679.8,8714.4,149617725,7889.65,8686.696
09-04-2015,8756.2,8785.5,8682.45,8778.3,158192905,8391.19,8717.354
10-04-2015,8774.35,8787.4,8733.6,8780.35,141464357,7119.96,8766.969
13-04-2015,8801.75,8841.65,8762.1,8834,122833397,6242.71,8770.504
15-04-2015,8844.75,8844.8,8722.4,8750.2,170458015,8908.26,8815.741
16-04-2015,8757.05,8760,8645.65,8706.7,149337173,8268.33,8821.329
17-04-2015,8698.05,8699.85,8596.7,8606,155474164,9134.37,8739.587
20-04-2015,8618.8,8619.95,8422.75,8448.1,154492312,8930.38,8671.965
21-04-2015,8416.1,8469.35,8352.7,8377.75,418959074,32873.45,8593.966
22-04-2015,8400.4,8449.95,8284.7,8429.7,176926942,10002.48,8452.154
23-04-2015,8478.2,8504.95,8361.85,8398.3,169840748,9801.34,8422.6045
24-04-2015,8405.7,8413.3,8273.35,8305.25,177843969,10984.24,8480.245
27-04-2015,8330.55,8334.45,8202.35,8213.8,174706337,10143.36,8411.763
28-04-2015,8215.55,8308,8185.15,8285.6,183754628,9560.13,8330.4375
29-04-2015,8274.8,8308.2,8219.2,8239.75,174958511,8571.95,8298.92
30-04-2015,8224.5,8229.4,8144.75,8181.5,281696257,14755.35,8300.999
04-05-2015,8230.05,8346,8220.45,8331.95,136913823,7856.18,8234.946
05-05-2015,8338.4,8355.65,8280.6,8324.8,156019941,8138.54,8332.285
06-05-2015,8316.6,8331.95,8083,8097,212509839,10894.12,8360.276
07-05-2015,8077,8122.6,7997.15,8057.3,166563657,8443.96,8338.874
08-05-2015,8131.5,8224.95,8123.45,8191.5,188776090,8961.33,8144.064
11-05-2015,8243.2,8332.75,8224.65,8325.25,197882948,8396.12,8206.103
12-05-2015,8326.15,8326.65,8115.3,8126.95,178753978,8779.53,8324.314
13-05-2015,8181.55,8254.95,8089.8,8235.45,175015183,8391.93,8337.159
